Accuracy,Top-5 Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Weighted F1-Score,Weighted AUC Score,Weighted Mean Average Precision
0.4297812279463656,0.8143966125617502,0.06101037393391217,0.24317972695661058,0.07465700483091788,0.4297812279463656,0.27780640879837903,0.6828976594653035,0.35446730213044714
0.44036697247706424,0.8151023288637967,0.09827726562078817,0.3034083842344729,0.0921477561168055,0.44036697247706424,0.3321246173521855,0.7157194142234711,0.37643382928047303
0.44318983768525055,0.8059280169371913,0.09750521979572259,0.3032322879359234,0.09912417681393364,0.44318983768525055,0.33428156050030017,0.7106135341763307,0.3689402024277763
0.44318983768525055,0.8235709244883557,0.14331891582353373,0.3166140508285792,0.09360023649485698,0.44318983768525055,0.3161074724095776,0.7134632579511335,0.3747872021306849
0.4453069865913903,0.8207480592801694,0.15715020131899926,0.3461495897909234,0.1188130582946353,0.4453069865913903,0.35274038619091985,0.7289672270188964,0.3838576606693408
0.44601270289343686,0.8278052223006351,0.17560426096901158,0.3476016770437197,0.12937938071099456,0.44601270289343686,0.3662952111983996,0.7241457556061558,0.3849028207913813
0.4446012702893437,0.8341566690190544,0.15194476631588433,0.33659820978471616,0.10204119944576835,0.4446012702893437,0.331377392302944,0.7259027520357259,0.3857097946686616
